stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8.17,0,40.86,0,0
72hpf,0,0,0,0,0,55.63,0,0
21Day,0,1.34,0,0,0,30.79,0,1.34
3Month,5.44,0,103.34,3.52,0.32,0,0.32,0
22Month,1.64,0,2.73,0,0,1.09,0,0
