stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,12.26,0,0,4.09
72hpf,1.07,0,0,0,3.21,1.07,1.07,0
21Day,1.34,0,1.34,2.68,0,0,0,1.34
3Month,0.32,1.6,0.32,0,0,0,0,0
22Month,2.73,3.28,0.55,0,0,0,0,0
