stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,8.17,0,4.09
72hpf,14.98,0,0,0,8.56,0,4.28
21Day,32.12,0,2.68,4.02,9.37,0,5.35
3Month,3.2,0.64,0,0,0,0.32,0.64
22Month,2.19,0,0,0,0,0,0.55
