stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,10.71,0,0,0,0,0,0
3Month,84.47,0.64,4.48,0,0.32,0.32,0.32
22Month,13.67,0,2.73,0.55,0,0.55,1.09
