stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,4.09,20.43,212.49,0,16.35,4.09
72hpf,28.88,17.12,0,1.07,8.56,1181.05,0,0,28.88
21Day,13.39,1.34,1.34,1.34,0,97.71,0,4.02,1.34
3Month,5.76,0.32,4.48,1.92,0.32,0.32,0,0.96,0.96
22Month,18.59,0.55,4.37,4.37,0,0,0.55,0.55,1.64
