stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,93.99,0,4.09,4.09,257.44,8581.45,28.6
72hpf,0,12.84,1.07,0,1.07,0,3.21,0
21Day,0,4.02,0,0,0,0,0,0
