stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,200.23,0,0,4.09,0,24.52,0,12.26
72hpf,0,131.58,0,0,0,2.14,5.35,2.14,6.42
21Day,0,143.22,2.68,1.34,4.02,1.34,6.69,0,10.71
3Month,0.32,23.68,0,1.28,1.6,0.64,0,0,2.24
22Month,1.09,56.31,0.55,1.64,2.73,0.55,2.19,1.09,1.09
