stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,4.28,0,0,0,3.21,3.21,0,2.14
21Day,0,4.02,0,0,0,4.02,4.02,1.34,5.35
3Month,1.28,31.99,0,0.96,1.92,5.76,0.96,0.64,26.56
22Month,0,22.41,0.55,2.19,2.19,0,0.55,0,10.93
