stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,4.09,0,0,0,40.86,0,16.35
72hpf,1.07,3.21,0,0,2.14,7.49,0,12.84
21Day,0,4.02,0,0,1.34,6.69,1.34,12.05
3Month,0.64,3.2,1.6,2.24,0.32,0,0,0.96
22Month,0,1.64,0,0.55,0,0,0,0.55
