stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,40.86,0,4.09
72hpf,2.14,11.77,2.14,0,0,7.49,455.73,1.07,13.91
21Day,0,28.11,8.03,0,10.71,5.35,860.68,9.37,16.06
3Month,0,3.52,0,3.2,0.64,0,2.24,3.2,0
22Month,0,6.56,0,15.85,2.19,0,15.31,1.64,1.09
