stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,1.07,0,0,0,0,4.28,0,3.21
21Day,0,2.68,1.34,0,12.05,1.34,4.02,0,8.03
3Month,0.64,13.44,0,1.28,5.44,0.96,0.32,0,1.92
22Month,0.55,28.43,0,0,17.49,1.09,2.73,3.28,3.28
