stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,8.17,0,0,0
72hpf,12.84,1.07,0,0,2.14,103.77,0,0,3.21
21Day,28.11,1.34,0,8.03,1.34,18.74,0,4.02,8.03
3Month,23.36,0.32,1.28,1.6,0.96,0.96,0,0.32,2.24
22Month,39.91,0,0,0.55,0,0,1.64,0,0.55
