stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,16.35,0
72hpf,1.07,0,0,1.07,19.26,1.07
21Day,0,0,0,0,4.02,1.34
3Month,0,2.24,0.96,0,0,0.64
22Month,0.55,4.92,0,0,0,0
