stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,32.69,0,0,69.47,8.17,347.34,0,0,28.6
72hpf,33.16,160.47,6.42,1.07,70.61,12.84,317.73,4.28,13.91,143.35
21Day,10.71,187.39,76.3,0,153.93,30.79,128.5,0,29.45,116.45
3Month,32.31,1466.97,5.44,129.26,536.87,34.87,32.63,1.92,37.11,87.67
22Month,52.48,1947.18,10.93,49.75,1063.79,19.13,55.76,89.65,28.97,84.73
