stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,192.06,1413.9,32.69,0,547.58,429.07,14335.11,73.56,40.86,2133.1
72hpf,80.23,1306.21,144.42,7.49,103.77,276.01,6646.61,77.02,71.68,1183.19
21Day,30.79,1649.07,930.28,25.43,702.73,465.81,2497.7,1.34,164.64,1298.38
3Month,68.15,3557.2,69.11,2345.23,1048.15,200.61,128.3,6.4,160.93,416.57
22Month,108.24,4133.26,69.43,541.19,1365,78.72,208.82,208.82,108.24,472.31
