stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,93.99,0,8.17
72hpf,3.21,3.21,0,0,1.07,16.05,0,8.56
21Day,0,2.68,0,1.34,2.68,2.68,1.34,4.02
3Month,0.96,1.6,0.64,1.92,0.64,0,0.32,2.56
22Month,1.09,1.64,0,0.55,0,0,0,1.64
