stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,2.14,0,0,0,0,3.21,0,0,4.28
21Day,0,1.34,0,9.37,1.34,0,4.02,0,0,1.34
3Month,1.28,166.69,0.64,2695.57,22.08,8.32,11.2,0.32,17.6,6.4
22Month,0.55,495.82,1.09,91.29,6.56,0.55,3.83,13.12,1.09,1.64
