stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,77.64,1074.72,32.69,0,686.52,641.57,6407.48,77.64,20.43,1103.33
72hpf,39.58,1812.23,74.89,4.28,81.3,522.06,2523.64,128.37,72.75,994.91
21Day,32.12,2408.02,512.66,18.74,501.95,614.39,1224.76,0,176.69,1471.05
3Month,47.35,4757.65,42.23,661.66,655.58,133.74,80.63,5.12,103.02,365.06
22Month,84.18,8721.87,60.13,219.21,1068.71,54.67,115.34,346.58,69.43,422.02
