stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,22.47,0,0,0,4.28,0,0
21Day,38.82,0,0,6.69,2.68,2.68,0
3Month,37.43,3.2,2.88,17.92,0.32,1.92,0.32
22Month,11.48,0,1.09,18.04,0.55,0.55,0
