stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,16.35,0,4.09
72hpf,0,0,0,0,25.67,0,1.07
21Day,5.35,0,0,0,8.03,0,0
3Month,4.8,5.12,0.96,0.96,0.32,0.32,2.56
22Month,4.37,0,0.55,0,0.55,0,1.09
