stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,0,0,24.52,0
72hpf,0,3.21,0,0,0,4.28,0
21Day,0,2.68,0,0,0,1.34,0
3Month,0.32,7.36,0,1.6,6.4,0,0
22Month,0,10.93,0.55,2.19,2.73,0,0.55
