stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,3.21,0
21Day,1.34,103.07,28.11,32.12,14.72,99.05,3505.62,70.94
