stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,16.35,0,40.86,0,4.09
72hpf,0,0,0,0,4.28,0,5.35,0,1.07
21Day,0,0,1.34,0,10.71,1.34,1.34,0,4.02
3Month,1.6,13.12,1.6,3.84,103.34,0.64,0.64,0,2.56
22Month,0,23.51,1.64,0.55,120.81,1.64,0,0.55,1.09
