stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,32.69,0,0,0,0
21Day,0,0,0,0,0,1.34,0,0
3Month,1.92,0,0.32,12.16,0,0,0,0.32
22Month,4.37,0.55,1.09,95.12,1.09,0.55,0.55,0
