stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,36.78,0,4.09
72hpf,5.35,1.07,0,0,1.07,12.84,0,2.14
21Day,13.39,0,1.34,2.68,1.34,10.71,1.34,1.34
3Month,7.36,0,10.88,0.32,0.32,0.32,0.64,0
22Month,6.56,0,1.64,0,0,7.65,1.09,0
