stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,0
21Day,0,0,2.68,10.71,2.68,1.34,0,0
3Month,0.32,3.84,0,20.16,0.32,0,0.32,0.64
22Month,0,3.28,0,10.39,1.09,0,0,0
