stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,8.17,0,0,0
72hpf,2.14,0,0,8.56,0,0,1.07
21Day,4.02,0,0,2.68,0,2.68,5.35
3Month,6.72,18.24,0.96,1.28,0,0.32,0.64
22Month,4.37,1.09,0.55,3.83,1.09,0,1.09
