stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,73.56,0,0,12.26,4.09,187.97,8.17,0,61.3
72hpf,0,22.47,0,0,0,1.07,12.84,0,0,2.14
21Day,0,0,0,1.34,2.68,0,4.02,0,0,4.02
3Month,0,1.28,0,3.2,0.64,0,0.32,0,0,0
22Month,12.03,117.53,1.64,1659.1,49.75,3.28,6.01,17.49,1.64,10.39
