stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,1.07,0,1.07
21Day,0,0,0,1.34,0,1.34,0,2.68
3Month,0.96,18.56,0.32,309.07,1.92,0.64,0.32,1.28
22Month,0,0.55,0,0,0.55,0,0,0
