stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,0,0,0,0,0,0,0,3.21
21Day,0,0,0,0,0,1.34,0,0,2.68
3Month,20.16,0,0,1.92,0.32,0,0,0.64,0
22Month,81.45,0.55,1.09,1.64,0,0,3.28,1.09,0.55
