stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,12.26,0,0
72hpf,0,0,0,0,5.35,0,0
21Day,0,4.02,0,0,1.34,0,1.34
3Month,7.68,115.18,1.6,1.6,0.64,0.64,0.64
22Month,1.09,26.79,0,0,0.55,0,0
