stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28.6,0,0,0,0,4.09,16.35,0,0
72hpf,14.98,0,0,0,0,6.42,0,1.07,0
21Day,6.69,0,0,0,0,1.34,0,0,0
3Month,5.12,0.32,4.48,0.96,0.96,0,0,0.96,5.12
22Month,11.48,0,35.53,0.55,0,0,0,0.55,1.09
