stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,0,4.09,0
72hpf,5.35,0,0,0,1.07,1.07
21Day,8.03,1.34,0,1.34,2.68,1.34
3Month,5.76,0.64,0.32,0.96,0,0
