stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,16.35,8.17
72hpf,1.07,3.21,0,0,2.14,16.05,1.07,11.77
21Day,4.02,0,0,4.02,0,5.35,1.34,9.37
3Month,2.56,0,0.32,0.96,0,0,0,0.64
22Month,3.28,0,3.83,0,0,0,0,0
