stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,20.43,0,8.17
72hpf,8.56,0,0,0,1.07,29.95,0,11.77
21Day,5.35,2.68,0,0,12.05,9.37,1.34,13.39
3Month,43.51,0.32,1.28,1.92,2.56,0,0.64,3.84
22Month,17.49,0,0,1.64,0,0,0,1.09
