stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,4.09,24.52,0,0
72hpf,1.07,1.07,0,0,0,6.42,0,1.07
21Day,4.02,0,0,1.34,0,2.68,2.68,2.68
3Month,1.92,0,3.52,0.32,0.32,0.32,0.32,0.64
22Month,1.09,0,1.64,2.73,0,0,0,1.09
