stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,1319.91,69.47,0,4.09
72hpf,1.07,8.56,3.21,0,0,610.85,41.72,0,8.56
21Day,0,14.72,14.72,0,2.68,609.03,32.12,4.02,18.74
3Month,0,6.72,0.32,11.84,0.32,3.84,1.28,0,1.28
22Month,0,8.2,0.55,3.83,4.92,0,0,0,0.55
