stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,0,0,1.07,0,0
21Day,0,8.03,0,0,2.68,0,2.68,0,1.34
3Month,0,4.8,0,1.6,1.92,0,0,0,0.32
22Month,0.55,7.11,0.55,0.55,3.83,0.55,0,0.55,0
