stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,53.12,0,0,8.17
72hpf,0,200.05,5.35,0,1.07,1.07,110.19,0,3.21,559.5
21Day,1.34,226.21,9.37,2.68,4.02,9.37,20.08,0,10.71,455.1
3Month,0.96,215.33,0,26.88,7.04,5.76,1.92,0,3.84,9.6
22Month,2.19,151.42,0,13.67,9.84,0,1.09,2.19,1.64,9.84
