stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,36.78,0,12.26
72hpf,3.21,0,0,0,0,32.09,1.07,8.56
21Day,8.03,6.69,0,2.68,2.68,14.72,0,12.05
3Month,2.56,0,0.96,0.32,0,0.32,0,0.32
22Month,8.2,0,1.09,0.55,0.55,0,0,1.09
