stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,69.47,0,12.26
72hpf,2.14,0,0,1.07,22.47,0,5.35
21Day,6.69,0,4.02,6.69,4.02,0,6.69
3Month,3.2,0.64,1.28,0,0.32,0.32,0
22Month,3.28,0,0,0,0,0,0
