stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,4.09,4.09,0,0
72hpf,0,0,0,0,2.14,0,1.07
21Day,2.68,1.34,0,0,2.68,0,1.34
3Month,5.44,13.76,0.32,0,0,0.32,0
22Month,2.19,0,0,0,0.55,0,0.55
