stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,16.35,0,4.09
72hpf,2.14,0,0,0,0,2.14,0,2.14
21Day,2.68,1.34,0,1.34,1.34,4.02,0,2.68
3Month,6.72,0,3.2,2.88,0.32,0,0,0.32
22Month,11.48,0,0,2.73,0,0.55,0.55,0.55
