stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,4.09,89.9,0,28.6
72hpf,16.05,2.14,0,0,2.14,64.19,0,41.72
21Day,20.08,1.34,0,1.34,8.03,29.45,2.68,41.49
3Month,5.12,0,0.64,0.32,0.32,0.32,0,1.6
22Month,2.73,0,0,0,0,0,0,0
