stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,0
72hpf,0,0,0,0,0,29.95,0,0,0
21Day,2.68,0,0,1.34,4.02,4.02,0,0,2.68
3Month,5.44,0,0.64,0.32,0,0,0,0.64,0
22Month,62.32,0.55,0,3.28,0,0.55,6.01,0,0.55
