stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,12.26,0,0
72hpf,0,4.28,0,0,0,0,9.63,0,2.14
21Day,0,2.68,1.34,0,0,0,2.68,0,0
3Month,0,16.32,0.32,144.62,1.28,0.32,0.96,0,1.6
22Month,0.55,5.47,0,5.47,0.55,0,0,0.55,0.55
