stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,4.09,0,8.17,0,0,0
72hpf,5.35,2.14,0,0,0,150.84,1.07,2.14,4.28
21Day,21.42,14.72,0,12.05,2.68,226.21,0,6.69,14.72
3Month,17.92,0,2.88,0.96,0,1.6,0,0.96,0.96
22Month,63.41,0,1.09,1.64,0,12.03,1.09,5.47,0.55
