stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,4.09,0,0
72hpf,0,0,0,0,3.21,0,0,0,0
3Month,0,4.16,0.64,1.6,19.84,0,0,0.64,0.32
22Month,1.09,96.76,0.55,0,1069.8,2.19,4.92,0.55,0.55
