stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,16.35,0,0,4.09,0,572.1,0,0,36.78
72hpf,25.67,34.23,4.28,0,1.07,1.07,232.14,3.21,5.35,19.26
21Day,6.69,26.77,5.35,4.02,6.69,21.42,143.22,0,14.72,45.51
3Month,98.86,105.58,3.52,96.3,26.88,13.76,62.71,0.64,148.14,285.07
22Month,84.73,92.38,1.64,25.69,13.12,6.01,136.66,2.19,92.93,127.92
