stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0,1.07,0,0
21Day,0,9.37,0,0,0,42.83,1.34,0,0
3Month,0.64,64.63,0.32,2.24,6.08,418.81,1.92,3.84,2.56
22Month,1.09,39.36,0,1.09,4.37,200.08,0.55,1.09,0.55
