stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,0,0,36.78,20.43,0,20.43
72hpf,33.16,1.07,0,0,8.56,20.33,8.56,10.7,84.51
21Day,133.85,12.05,0,20.08,32.12,45.51,1.34,60.23,175.35
3Month,3.84,0,10.56,0,0,0.32,0,0.64,0.32
22Month,9.84,0,0,1.09,0,0,3.83,0,0.55
