stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,265.62,0,0,0,0,89.9,0,28.6
72hpf,141.21,1.07,0,0,1.07,75.96,0,73.82
21Day,6.69,2.68,0,5.35,0,16.06,2.68,36.14
3Month,3.84,0,3.2,1.28,1.28,0.96,0.64,49.91
22Month,3.83,0,0.55,0,0,0.55,0,4.92
