stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,1.07,0,1.07,0,1.07,18.19,0,1.07
21Day,0,4.02,1.34,4.02,1.34,10.71,1.34,4.02
