stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,8.17,0,4.09,0,4.09
72hpf,2.14,1.07,0,0,14.98,0,2.14
21Day,4.02,1.34,9.37,5.35,92.36,5.35,12.05
22Month,0,0,0,0,0,0,1.64
