stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,0,36.78,0,0,12.26
72hpf,2.14,9.63,0,0,1.07,1.07,56.7,0,0,19.26
21Day,0,73.62,14.72,0,28.11,16.06,82.99,0,4.02,65.59
3Month,12.48,400.9,4.8,51.83,233.24,31.36,17.28,0.64,11.2,73.59
22Month,31.16,365.17,7.65,9.29,242.17,12.57,33.35,34.44,11.48,41
