stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,16.35,0,4.09
72hpf,3.21,0,0,1.07,0,51.35,1.07,1.07
21Day,1.34,1.34,0,2.68,4.02,60.23,0,4.02
3Month,1.6,0.32,5.76,0,0.64,0,0,0.32
22Month,0.55,0,0,0,0,0,0,0.55
