stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,20.43,0
72hpf,1.07,7.49,0,0,19.26,3.21
21Day,0,4.02,1.34,4.02,13.39,4.02
