stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,1.07,0,1.07,5.35,0,0
21Day,0,4.02,1.34,1.34,0,0,1.34,0,0
3Month,0,0.96,0,0.64,0.64,0,0,0,0
22Month,1.64,165.64,0.55,1.09,2.73,0,0,9.29,0.55
