stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,12.26,4.09,0,0,0,36.78,12.26
72hpf,1.07,11.77,1.07,0,0,1.07,72.75,12.84
21Day,0,6.69,1.34,1.34,1.34,1.34,38.82,9.37
3Month,0,1.6,0,17.92,0.32,0,0,0
22Month,0.55,1.09,0,1.09,1.09,0,0,0
