stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,0,0,0,8.17,253.36,0,0,4.09
72hpf,8.56,0,0,2.14,16.05,182.93,1.07,1.07,10.7
21Day,18.74,4.02,1.34,9.37,12.05,113.78,0,5.35,18.74
3Month,12.16,0.32,33.27,4.16,0.64,36.47,0,1.92,2.24
22Month,14.76,2.19,14.76,3.83,0.55,113.7,1.09,5.47,2.19
