stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,8.17
72hpf,0,0,0,3.21,0,0,5.35
21Day,0,0,0,0,0,1.34,6.69
3Month,0,0.32,0.32,0,0,0,2.88
22Month,0.55,1.09,0,0,0,0,0
