stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,4.09
72hpf,0,1.07,1.07,0,0,9.63,0,1.07
21Day,0,6.69,20.08,0,2.68,4.02,4.02,2.68
3Month,0.32,25.28,198.05,4.8,1.92,0.96,0.96,3.52
22Month,0.55,3.28,35.53,0,0,0,0,0.55
