stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,5.35,0,2.14
21Day,0,2.68,1.34,0,0,0,0,0
3Month,0.32,3.52,13.76,1.6,0.32,0.32,0,0
22Month,0,4.92,1.64,0,0,0,0.55,0
