stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,12.26,0,0,4.09,0
21Day,9.37,0,2.68,0,0
3Month,0.32,1.6,0.32,0,0.32
22Month,0,0,0.55,0,0
